sample;Segment;sp.s;subject.s;chimericPoint;sp;subject;insertionCoord;NbChimera
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006625399;9061;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006630495;1358;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006653005;1514;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006676228;4403;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006676615;10734;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006677156;9662;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006678562;20825;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006680854;2711;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006690235;2531;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006693857;4119;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006694415;1589;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006696128;2811;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006700481;85;1
In1;Segment_7;cotesia_sesamiae_kitale;scaffold_seg7;991;sesamia_calamistis;jcf7180006703919;9638;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1075;sesamia_calamistis;jcf7180006659157;6938;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1075;sesamia_calamistis;jcf7180006661290;1341;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1075;sesamia_calamistis;jcf7180006674456;5321;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1075;sesamia_calamistis;jcf7180006692873;415;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1076;sesamia_calamistis;jcf7180006646366;12310;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1076;sesamia_calamistis;jcf7180006659849;4279;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1077;sesamia_calamistis;jcf7180006700248;1544;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1129;sesamia_calamistis;jcf7180006688084;3423;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1132;sesamia_calamistis;jcf7180006675266;6845;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1133;sesamia_calamistis;jcf7180006653084;9186;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006359614;2484;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006402970;425;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006423500;2314;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006622671;4369;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006635799;6770;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006648426;2774;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006664624;7618;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006667189;2165;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006689760;842;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006692560;10031;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006699427;5525;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1135;sesamia_calamistis;jcf7180006699693;11976;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1136;sesamia_calamistis;jcf7180006523239;2822;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1136;sesamia_calamistis;jcf7180006681203;7291;1
In1;Segment_12;cotesia_sesamiae_kitale;scaffold_seg12;1136;sesamia_calamistis;jcf7180006693499;733;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15473;sesamia_calamistis;jcf7180006568034;3219;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15473;sesamia_calamistis;jcf7180006699983;8391;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15474;sesamia_calamistis;jcf7180006559734;4795;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15474;sesamia_calamistis;jcf7180006656524;9823;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15474;sesamia_calamistis;jcf7180006684882;124;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15475;sesamia_calamistis;jcf7180006601659;8306;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15475;sesamia_calamistis;jcf7180006705567;126;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15476;sesamia_calamistis;jcf7180006601646;4708;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15476;sesamia_calamistis;jcf7180006670510;1647;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15502;sesamia_calamistis;jcf7180006692098;4931;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15511;sesamia_calamistis;jcf7180006696120;2492;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15512;sesamia_calamistis;jcf7180006644529;651;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15513;sesamia_calamistis;jcf7180006602017;7605;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15514;sesamia_calamistis;jcf7180006394004;5090;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15514;sesamia_calamistis;jcf7180006665455;17940;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15514;sesamia_calamistis;jcf7180006675579;23923;1
In1;Segment_14;cotesia_sesamiae_kitale;scaffold_seg14;15514;sesamia_calamistis;jcf7180006704015;112;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9751;sesamia_calamistis;jcf7180006563606;3330;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9751;sesamia_calamistis;jcf7180006617285;6512;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9752;sesamia_calamistis;jcf7180006580639;1871;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9752;sesamia_calamistis;jcf7180006591316;1044;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9752;sesamia_calamistis;jcf7180006659327;2347;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9752;sesamia_calamistis;jcf7180006696282;12695;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9752;sesamia_calamistis;jcf7180006700064;838;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9753;sesamia_calamistis;jcf7180006604488;852;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9753;sesamia_calamistis;jcf7180006698148;51;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9756;sesamia_calamistis;jcf7180006699386;2440;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9777;sesamia_calamistis;jcf7180006650454;1626;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9786;sesamia_calamistis;jcf7180006691047;5718;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9788;sesamia_calamistis;jcf7180006700087;4770;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9791;sesamia_calamistis;jcf7180006576266;41;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9791;sesamia_calamistis;jcf7180006662262;573;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9792;sesamia_calamistis;jcf7180006555628;2991;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9792;sesamia_calamistis;jcf7180006567316;3410;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9792;sesamia_calamistis;jcf7180006665485;6060;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9792;sesamia_calamistis;jcf7180006677792;6351;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9792;sesamia_calamistis;jcf7180006694664;15685;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9793;sesamia_calamistis;jcf7180006335017;8501;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9793;sesamia_calamistis;jcf7180006573746;5459;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9793;sesamia_calamistis;jcf7180006646843;11887;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9793;sesamia_calamistis;jcf7180006653062;26188;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9793;sesamia_calamistis;jcf7180006664348;4505;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9793;sesamia_calamistis;jcf7180006667388;30412;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9793;sesamia_calamistis;jcf7180006682890;11886;1
In1;Segment_16;cotesia_sesamiae_kitale;scaffold_522;9793;sesamia_calamistis;jcf7180006684815;281;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006382737;643;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006562027;124;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006566902;13587;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006588297;1054;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006645843;2549;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006656168;3876;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006664248;439;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006680428;216;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;269;sesamia_calamistis;jcf7180006693981;3155;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006430267;1983;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006564565;3400;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006584696;0;26
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006629343;168;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006632248;419;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006636533;3084;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006650317;14876;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006668437;2092;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006689680;2893;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;270;sesamia_calamistis;jcf7180006694259;3154;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;271;sesamia_calamistis;jcf7180006352213;2333;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;271;sesamia_calamistis;jcf7180006699153;7203;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;275;sesamia_calamistis;jcf7180006371646;1254;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;300;sesamia_calamistis;jcf7180006468384;1298;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;301;sesamia_calamistis;jcf7180006429310;1491;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;309;sesamia_calamistis;jcf7180006474696;12059;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;310;sesamia_calamistis;jcf7180006371646;557;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;310;sesamia_calamistis;jcf7180006561116;2090;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;310;sesamia_calamistis;jcf7180006635099;3049;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;310;sesamia_calamistis;jcf7180006652830;2262;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;310;sesamia_calamistis;jcf7180006677665;2514;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;310;sesamia_calamistis;jcf7180006683033;13995;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;310;sesamia_calamistis;jcf7180006684632;7270;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;310;sesamia_calamistis;jcf7180006704007;3733;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;311;sesamia_calamistis;jcf7180006325107;3361;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;311;sesamia_calamistis;jcf7180006606233;4445;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;311;sesamia_calamistis;jcf7180006626112;10414;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;311;sesamia_calamistis;jcf7180006641832;175;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;311;sesamia_calamistis;jcf7180006674413;2667;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;311;sesamia_calamistis;jcf7180006675102;8551;1
In1;Segment_17;cotesia_sesamiae_kitale;scaffold_seg17;311;sesamia_calamistis;jcf7180006683607;95;2
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26946;sesamia_calamistis;jcf7180006592803;47;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26946;sesamia_calamistis;jcf7180006654910;9778;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26946;sesamia_calamistis;jcf7180006661005;9860;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26946;sesamia_calamistis;jcf7180006674188;393;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26946;sesamia_calamistis;jcf7180006701060;314;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006345177;2482;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006557441;18732;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006633553;4755;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006636238;9019;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006638698;2326;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006645184;11947;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006661283;9671;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006680912;3701;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006696266;5275;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006699733;812;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26947;sesamia_calamistis;jcf7180006699897;9335;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26948;sesamia_calamistis;jcf7180006649322;1254;2
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26948;sesamia_calamistis;jcf7180006659702;11432;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26948;sesamia_calamistis;jcf7180006675463;751;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26948;sesamia_calamistis;jcf7180006684837;7837;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26948;sesamia_calamistis;jcf7180006686359;6196;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26948;sesamia_calamistis;jcf7180006690444;1002;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26948;sesamia_calamistis;jcf7180006695309;4875;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26949;sesamia_calamistis;jcf7180006322681;2110;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26949;sesamia_calamistis;jcf7180006563032;6189;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26950;sesamia_calamistis;jcf7180006560884;1894;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26950;sesamia_calamistis;jcf7180006585344;1586;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26951;sesamia_calamistis;jcf7180006700277;19266;2
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26974;sesamia_calamistis;jcf7180006705323;85;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26984;sesamia_calamistis;jcf7180006652350;1445;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26984;sesamia_calamistis;jcf7180006685018;9817;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26985;sesamia_calamistis;jcf7180006349553;9358;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26985;sesamia_calamistis;jcf7180006572876;2069;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26985;sesamia_calamistis;jcf7180006656870;1501;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006336591;4762;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006385715;14829;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006389822;129;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006556468;7386;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006581057;2716;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006613782;381;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006638094;2086;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006651429;1760;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006662828;3607;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006666423;12704;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006672009;22969;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006672932;13868;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006677361;1148;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006677542;6581;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006682750;13141;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006686912;5518;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006689591;4245;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006691411;7069;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006694770;3593;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006699536;7608;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26986;sesamia_calamistis;jcf7180006700158;8986;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26987;sesamia_calamistis;jcf7180006430581;176;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26987;sesamia_calamistis;jcf7180006500025;712;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26987;sesamia_calamistis;jcf7180006604529;5247;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26987;sesamia_calamistis;jcf7180006645481;1286;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26987;sesamia_calamistis;jcf7180006666336;14281;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26987;sesamia_calamistis;jcf7180006670238;526;1
In1;Segment_18;cotesia_sesamiae_kitale;scaffold_seg18;26987;sesamia_calamistis;jcf7180006700277;20278;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20948;sesamia_calamistis;jcf7180006321355;616;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20948;sesamia_calamistis;jcf7180006334219;4591;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20948;sesamia_calamistis;jcf7180006368811;7593;2
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20948;sesamia_calamistis;jcf7180006583663;4723;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20948;sesamia_calamistis;jcf7180006627821;615;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20948;sesamia_calamistis;jcf7180006655767;1574;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20948;sesamia_calamistis;jcf7180006684944;5865;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006319766;1130;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006396781;3934;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006648070;1036;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006652544;1567;2
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006654607;10167;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006661089;17991;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006674277;18229;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006675221;42908;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006688035;992;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20949;sesamia_calamistis;jcf7180006694878;4841;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20950;sesamia_calamistis;jcf7180006691416;607;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20951;sesamia_calamistis;jcf7180006367421;18397;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20951;sesamia_calamistis;jcf7180006692686;8039;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20952;sesamia_calamistis;jcf7180006632805;3428;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20953;sesamia_calamistis;jcf7180006683045;11581;2
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20958;sesamia_calamistis;jcf7180006691755;3661;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20980;sesamia_calamistis;jcf7180006689310;6874;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20992;sesamia_calamistis;jcf7180006661173;2630;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20996;sesamia_calamistis;jcf7180006589245;1870;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20999;sesamia_calamistis;jcf7180006323183;7839;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20999;sesamia_calamistis;jcf7180006366683;2716;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20999;sesamia_calamistis;jcf7180006662125;7065;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20999;sesamia_calamistis;jcf7180006662766;114;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20999;sesamia_calamistis;jcf7180006665620;4176;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20999;sesamia_calamistis;jcf7180006666646;10883;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20999;sesamia_calamistis;jcf7180006696030;4773;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;20999;sesamia_calamistis;jcf7180006701373;26395;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;21000;sesamia_calamistis;jcf7180006406247;6900;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;21000;sesamia_calamistis;jcf7180006611058;2131;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;21000;sesamia_calamistis;jcf7180006647302;774;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;21000;sesamia_calamistis;jcf7180006654607;12399;1
In1;Segment_24;cotesia_sesamiae_kitale;scaffold_seg24;21000;sesamia_calamistis;jcf7180006685607;5817;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13801;sesamia_calamistis;jcf7180006700247;2484;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006580453;9773;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006583836;14529;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006584151;1382;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006603574;4664;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006607087;2681;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006630925;4012;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006662053;9474;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006667853;13641;1
In1;Segment_26;cotesia_sesamiae_kitale;scaffold_seg26;13806;sesamia_calamistis;jcf7180006701325;2954;1
